scenario,scheme,index,phase,site,authorized,reason,latency_ns,aggregate_consumed,aggregate_spendable,central_remaining
skew_demand_placed_shares,centralized_counter,166,partition,site-a,False,central_unreachable,0,,,208
skew_demand_placed_shares,centralized_counter,167,partition,site-a,False,central_unreachable,0,,,208
skew_demand_placed_shares,centralized_counter,168,partition,site-b,True,authorized,294200,,,207
skew_demand_placed_shares,centralized_counter,169,partition,site-a,False,central_unreachable,0,,,207
skew_demand_placed_shares,centralized_counter,170,partition,site-a,False,central_unreachable,0,,,207
skew_demand_placed_shares,centralized_counter,171,partition,site-c,True,authorized,285400,,,206
skew_demand_placed_shares,centralized_counter,172,partition,site-a,False,central_unreachable,0,,,206
skew_demand_placed_shares,centralized_counter,173,partition,site-a,False,central_unreachable,0,,,206
skew_demand_placed_shares,centralized_counter,174,partition,site-a,False,central_unreachable,0,,,206
skew_demand_placed_shares,centralized_counter,175,partition,site-b,True,authorized,271900,,,205
skew_demand_placed_shares,centralized_counter,176,partition,site-a,False,central_unreachable,0,,,205
skew_demand_placed_shares,centralized_counter,177,partition,site-c,True,authorized,328700,,,204
skew_demand_placed_shares,centralized_counter,178,partition,site-a,False,central_unreachable,0,,,204
skew_demand_placed_shares,centralized_counter,179,partition,site-a,False,central_unreachable,0,,,204
skew_demand_placed_shares,centralized_counter,180,partition,site-a,False,central_unreachable,0,,,204
skew_demand_placed_shares,centralized_counter,181,partition,site-a,False,central_unreachable,0,,,204
skew_demand_placed_shares,centralized_counter,182,partition,site-b,True,authorized,372300,,,203
skew_demand_placed_shares,centralized_counter,183,partition,site-a,False,central_unreachable,0,,,203
skew_demand_placed_shares,centralized_counter,184,partition,site-c,True,authorized,362200,,,202
skew_demand_placed_shares,centralized_counter,185,partition,site-a,False,central_unreachable,0,,,202
skew_demand_placed_shares,centralized_counter,186,partition,site-a,False,central_unreachable,0,,,202
skew_demand_placed_shares,centralized_counter,187,partition,site-a,False,central_unreachable,0,,,202
skew_demand_placed_shares,centralized_counter,188,partition,site-b,True,authorized,283300,,,201
skew_demand_placed_shares,centralized_counter,189,partition,site-a,False,central_unreachable,0,,,201
skew_demand_placed_shares,centralized_counter,190,partition,site-a,False,central_unreachable,0,,,201
skew_demand_placed_shares,centralized_counter,191,partition,site-c,True,authorized,288500,,,200
skew_demand_placed_shares,centralized_counter,192,partition,site-a,False,central_unreachable,0,,,200
skew_demand_placed_shares,centralized_counter,193,partition,site-a,False,central_unreachable,0,,,200
skew_demand_placed_shares,centralized_counter,194,partition,site-a,False,central_unreachable,0,,,200
skew_demand_placed_shares,centralized_counter,195,partition,site-b,True,authorized,277400,,,199
skew_demand_placed_shares,centralized_counter,196,partition,site-a,False,central_unreachable,0,,,199
skew_demand_placed_shares,centralized_counter,197,partition,site-c,True,authorized,288600,,,198
skew_demand_placed_shares,centralized_counter,198,partition,site-a,False,central_unreachable,0,,,198
skew_demand_placed_shares,centralized_counter,199,partition,site-a,False,central_unreachable,0,,,198
skew_demand_placed_shares,centralized_counter,200,partition,site-a,False,central_unreachable,0,,,198
skew_demand_placed_shares,centralized_counter,201,partition,site-a,False,central_unreachable,0,,,198
skew_demand_placed_shares,centralized_counter,202,partition,site-b,True,authorized,309900,,,197
skew_demand_placed_shares,centralized_counter,203,partition,site-a,False,central_unreachable,0,,,197
skew_demand_placed_shares,centralized_counter,204,partition,site-c,True,authorized,279800,,,196
skew_demand_placed_shares,centralized_counter,205,partition,site-a,False,central_unreachable,0,,,196
skew_demand_placed_shares,centralized_counter,206,partition,site-a,False,central_unreachable,0,,,196
skew_demand_placed_shares,centralized_counter,207,partition,site-a,False,central_unreachable,0,,,196
skew_demand_placed_shares,centralized_counter,208,partition,site-b,True,authorized,284100,,,195
skew_demand_placed_shares,centralized_counter,209,partition,site-a,False,central_unreachable,0,,,195
skew_demand_placed_shares,centralized_counter,210,recovery,site-a,True,authorized,288500,,,194
skew_demand_placed_shares,centralized_counter,211,recovery,site-c,True,authorized,285100,,,193
skew_demand_placed_shares,centralized_counter,212,recovery,site-a,True,authorized,302600,,,192
skew_demand_placed_shares,centralized_counter,213,recovery,site-a,True,authorized,283400,,,191
skew_demand_placed_shares,centralized_counter,214,recovery,site-a,True,authorized,281100,,,190
skew_demand_placed_shares,centralized_counter,215,recovery,site-b,True,authorized,284800,,,189
skew_demand_placed_shares,centralized_counter,216,recovery,site-a,True,authorized,285900,,,188
skew_demand_placed_shares,centralized_counter,217,recovery,site-c,True,authorized,299200,,,187
skew_demand_placed_shares,centralized_counter,218,recovery,site-a,True,authorized,274900,,,186
skew_demand_placed_shares,centralized_counter,219,recovery,site-a,True,authorized,288800,,,185
skew_demand_placed_shares,centralized_counter,220,recovery,site-a,True,authorized,288900,,,184
skew_demand_placed_shares,centralized_counter,221,recovery,site-a,True,authorized,289900,,,183
skew_demand_placed_shares,centralized_counter,222,recovery,site-b,True,authorized,313400,,,182
skew_demand_placed_shares,centralized_counter,223,recovery,site-a,True,authorized,317600,,,181
skew_demand_placed_shares,centralized_counter,224,recovery,site-c,True,authorized,282800,,,180
skew_demand_placed_shares,centralized_counter,225,recovery,site-a,True,authorized,305100,,,179
skew_demand_placed_shares,centralized_counter,226,recovery,site-a,True,authorized,283000,,,178
skew_demand_placed_shares,centralized_counter,227,recovery,site-a,True,authorized,300400,,,177
skew_demand_placed_shares,centralized_counter,228,recovery,site-b,True,authorized,370800,,,176
skew_demand_placed_shares,centralized_counter,229,recovery,site-a,True,authorized,318300,,,175
skew_demand_placed_shares,centralized_counter,230,recovery,site-a,True,authorized,306100,,,174
skew_demand_placed_shares,centralized_counter,231,recovery,site-c,True,authorized,289700,,,173
skew_demand_placed_shares,centralized_counter,232,recovery,site-a,True,authorized,277300,,,172
skew_demand_placed_shares,centralized_counter,233,recovery,site-a,True,authorized,285100,,,171
skew_demand_placed_shares,centralized_counter,234,recovery,site-a,True,authorized,272500,,,170
skew_demand_placed_shares,centralized_counter,235,recovery,site-b,True,authorized,288400,,,169
skew_demand_placed_shares,centralized_counter,236,recovery,site-a,True,authorized,285900,,,168
skew_demand_placed_shares,centralized_counter,237,recovery,site-c,True,authorized,303800,,,167
skew_demand_placed_shares,centralized_counter,238,recovery,site-a,True,authorized,284400,,,166
skew_demand_placed_shares,centralized_counter,239,recovery,site-a,True,authorized,298200,,,165
skew_demand_placed_shares,centralized_counter,240,recovery,site-a,True,authorized,284900,,,164
skew_demand_placed_shares,centralized_counter,241,recovery,site-a,True,authorized,281000,,,163
skew_demand_placed_shares,centralized_counter,242,recovery,site-b,True,authorized,292100,,,162
skew_demand_placed_shares,centralized_counter,243,recovery,site-a,True,authorized,271900,,,161
skew_demand_placed_shares,centralized_counter,244,recovery,site-c,True,authorized,331700,,,160
skew_demand_placed_shares,centralized_counter,245,recovery,site-a,True,authorized,305000,,,159
skew_demand_placed_shares,centralized_counter,246,recovery,site-a,True,authorized,286600,,,158
skew_demand_placed_shares,centralized_counter,247,recovery,site-a,True,authorized,326900,,,157
skew_demand_placed_shares,centralized_counter,248,recovery,site-b,True,authorized,315900,,,156
skew_demand_placed_shares,centralized_counter,249,recovery,site-a,True,authorized,301100,,,155
skew_demand_placed_shares,centralized_counter,250,recovery,site-a,True,authorized,298000,,,154
skew_demand_placed_shares,centralized_counter,251,recovery,site-c,True,authorized,279700,,,153
skew_demand_placed_shares,centralized_counter,252,recovery,site-a,True,authorized,320300,,,152
skew_demand_placed_shares,centralized_counter,253,recovery,site-a,True,authorized,347500,,,151
skew_demand_placed_shares,centralized_counter,254,recovery,site-a,True,authorized,331000,,,150
skew_demand_placed_shares,centralized_counter,255,recovery,site-b,True,authorized,322300,,,149
skew_demand_placed_shares,centralized_counter,256,recovery,site-a,True,authorized,327400,,,148
skew_demand_placed_shares,centralized_counter,257,recovery,site-c,True,authorized,325000,,,147
skew_demand_placed_shares,centralized_counter,258,recovery,site-a,True,authorized,357400,,,146
skew_demand_placed_shares,centralized_counter,259,recovery,site-a,True,authorized,323000,,,145
skew_demand_placed_shares,centralized_counter,260,recovery,site-a,True,authorized,318200,,,144
skew_demand_placed_shares,centralized_counter,261,recovery,site-a,True,authorized,322000,,,143
skew_demand_placed_shares,centralized_counter,262,recovery,site-b,True,authorized,323900,,,142
skew_demand_placed_shares,centralized_counter,263,recovery,site-a,True,authorized,337500,,,141
skew_demand_placed_shares,centralized_counter,264,recovery,site-c,True,authorized,323300,,,140
skew_demand_placed_shares,centralized_counter,265,recovery,site-a,True,authorized,341400,,,139
skew_demand_placed_shares,centralized_counter,266,recovery,site-a,True,authorized,357400,,,138
skew_demand_placed_shares,centralized_counter,267,recovery,site-a,True,authorized,399400,,,137
skew_demand_placed_shares,centralized_counter,268,recovery,site-b,True,authorized,407100,,,136
skew_demand_placed_shares,centralized_counter,269,recovery,site-a,True,authorized,348000,,,135
skew_demand_placed_shares,centralized_counter,270,recovery,site-a,True,authorized,326900,,,134
skew_demand_placed_shares,centralized_counter,271,recovery,site-c,True,authorized,336500,,,133
skew_demand_placed_shares,centralized_counter,272,recovery,site-a,True,authorized,343400,,,132
skew_demand_placed_shares,centralized_counter,273,recovery,site-a,True,authorized,365700,,,131
skew_demand_placed_shares,centralized_counter,274,recovery,site-a,True,authorized,374000,,,130
skew_demand_placed_shares,centralized_counter,275,recovery,site-b,True,authorized,410500,,,129
skew_demand_placed_shares,centralized_counter,276,recovery,site-a,True,authorized,332200,,,128
skew_demand_placed_shares,centralized_counter,277,recovery,site-c,True,authorized,317300,,,127
skew_demand_placed_shares,centralized_counter,278,recovery,site-a,True,authorized,345700,,,126
skew_demand_placed_shares,centralized_counter,279,recovery,site-a,True,authorized,465900,,,125
skew_demand_placed_shares,centralized_counter,280,recovery,site-a,True,authorized,682000,,,124
skew_demand_placed_shares,centralized_counter,281,recovery,site-a,True,authorized,997500,,,123
skew_demand_placed_shares,centralized_counter,282,recovery,site-b,True,authorized,481400,,,122
skew_demand_placed_shares,centralized_counter,283,recovery,site-a,True,authorized,494000,,,121
skew_demand_placed_shares,centralized_counter,284,recovery,site-c,True,authorized,321300,,,120
skew_demand_placed_shares,centralized_counter,285,recovery,site-a,True,authorized,357100,,,119
skew_demand_placed_shares,centralized_counter,286,recovery,site-a,True,authorized,326700,,,118
skew_demand_placed_shares,centralized_counter,287,recovery,site-a,True,authorized,351600,,,117
skew_demand_placed_shares,centralized_counter,288,recovery,site-b,True,authorized,351200,,,116
skew_demand_placed_shares,centralized_counter,289,recovery,site-a,True,authorized,274600,,,115
skew_demand_placed_shares,centralized_counter,290,recovery,site-a,True,authorized,315900,,,114
skew_demand_placed_shares,centralized_counter,291,recovery,site-c,True,authorized,282000,,,113
skew_demand_placed_shares,centralized_counter,292,recovery,site-a,True,authorized,331100,,,112
skew_demand_placed_shares,centralized_counter,293,recovery,site-a,True,authorized,278200,,,111
skew_demand_placed_shares,centralized_counter,294,recovery,site-a,True,authorized,341200,,,110
skew_demand_placed_shares,centralized_counter,295,recovery,site-b,True,authorized,279200,,,109
skew_demand_placed_shares,centralized_counter,296,recovery,site-a,True,authorized,318100,,,108
skew_demand_placed_shares,centralized_counter,297,recovery,site-c,True,authorized,323100,,,107
skew_demand_placed_shares,centralized_counter,298,recovery,site-a,True,authorized,364900,,,106
skew_demand_placed_shares,centralized_counter,299,recovery,site-a,True,authorized,297300,,,105
